index,市区町村コード,住所,種類,面積（㎡）,築年数,最寄駅：距離（分）,取引価格（総額）,divergence,ratio,signed_pct,direction,band,quantile_median,empirical_median,has_overlap,n_used,flag
26151,13117,東京都北区西ケ原,中古マンション等,70,24.0,10.0,110000000,0.8704529598665524,1.8704529598665525,87.04529598665523,高値,中度,98198780.392994,52500000.0,True,30,要人手査定
13111,13109,東京都品川区上大崎,中古マンション等,80,48.0,4.0,88000000,0.8696108367788982,1.8696108367788982,86.96108367788982,高値,中度,108437428.5331761,58000000.0,True,30,要人手査定
13558,13109,東京都品川区西五反田,中古マンション等,85,3.0,9.0,270000000,0.8693501141669212,1.869350114166921,86.93501141669212,高値,中度,271055766.55420357,145000000.0,True,30,要人手査定
7458,13105,東京都文京区水道,中古マンション等,30,17.0,8.0,53000000,0.8684398660337627,1.8684398660337627,86.84398660337627,高値,中度,49513656.44989471,26500000.0,True,30,要人手査定
28503,13119,東京都板橋区東坂下,中古マンション等,45,52.0,10.0,28000000,0.8658135540776163,1.8658135540776164,86.58135540776163,高値,中度,27987203.311164245,15000000.0,True,30,要人手査定
32319,13122,東京都葛飾区立石,中古マンション等,25,38.0,8.0,14000000,0.8645977133911843,1.8645977133911844,86.45977133911843,高値,中度,14077712.736103442,7550000.0,True,30,要人手査定
6799,13105,東京都文京区小石川,中古マンション等,145,35.0,9.0,350000000,0.864372036151902,1.864372036151902,86.4372036151902,高値,中度,261012085.06126627,140000000.0,True,30,要人手査定
4751,13104,東京都新宿区西新宿,中古マンション等,110,2.0,6.0,420000000,0.864020636456489,1.864020636456489,86.4020636456489,高値,中度,391444333.6558627,210000000.0,True,30,要人手査定
34926,13203,東京都武蔵野市御殿山,中古マンション等,50,55.0,8.0,68000000,0.8625894903968925,1.8625894903968925,86.25894903968924,高値,中度,56808979.45710522,30500000.0,True,30,要人手査定
8501,13106,東京都台東区池之端,中古マンション等,95,21.0,4.0,200000000,0.8623743806486225,1.8623743806486226,86.23743806486225,高値,中度,186237438.06486225,100000000.0,True,30,要人手査定
34447,13202,東京都立川市錦町,中古マンション等,95,24.0,15.0,53000000,0.8603332640477546,1.8603332640477546,86.03332640477545,高値,中度,55809997.92143264,30000000.0,True,30,要人手査定
19143,13112,東京都世田谷区太子堂,中古マンション等,135,18.0,11.0,310000000,0.8588093708370165,1.8588093708370166,85.88093708370165,高値,中度,241645218.20881215,130000000.0,True,30,要人手査定
19982,13112,東京都世田谷区北沢,中古マンション等,25,38.0,3.0,26000000,0.8568542287034235,1.8568542287034235,85.68542287034235,高値,中度,25995959.20184793,14000000.0,True,30,要人手査定
20161,13112,東京都世田谷区代沢,中古マンション等,30,8.0,6.0,62000000,0.8567997541657459,1.856799754165746,85.67997541657459,高値,中度,62202791.76455249,33500000.0,True,30,要人手査定
2496,13103,東京都港区元麻布,中古マンション等,80,14.0,9.0,230000000,0.8547600119335541,1.854760011933554,85.47600119335542,高値,中度,352404402.2673753,190000000.0,True,30,要人手査定
25233,13116,東京都豊島区目白,中古マンション等,105,20.0,8.0,250000000,0.8540122630180195,1.8540122630180194,85.40122630180194,高値,中度,194671287.61689204,105000000.0,True,30,要人手査定
5855,13104,東京都新宿区内藤町,中古マンション等,95,17.0,5.0,260000000,0.8530602136328035,1.8530602136328036,85.30602136328035,高値,中度,259428429.9085925,140000000.0,True,30,要人手査定
22542,13114,東京都中野区中野,中古マンション等,60,30.0,2.0,120000000,0.8524765009061747,1.8524765009061746,85.24765009061747,高値,中度,111148590.05437048,60000000.0,True,30,要人手査定
17140,13111,東京都大田区大森北,中古マンション等,60,1.0,3.0,140000000,0.8524665619116454,1.8524665619116454,85.24665619116453,高値,中度,135230059.0195501,73000000.0,True,30,要人手査定
428,13101,東京都千代田区神田神保町,中古マンション等,30,19.0,3.0,50000000,0.8507375947790027,1.8507375947790028,85.07375947790027,高値,中度,63850447.01987559,34500000.0,True,30,要人手査定
30043,13120,東京都練馬区練馬,中古マンション等,45,40.0,7.0,49000000,0.8504272923197586,1.8504272923197584,85.04272923197585,高値,中度,46260682.30799396,25000000.0,True,30,要人手査定
20954,13113,東京都渋谷区代々木,中古マンション等,30,21.0,5.0,68000000,0.8502004524361008,1.8502004524361007,85.02004524361007,高値,中度,60131514.704173274,32500000.0,True,30,要人手査定
13222,13109,東京都品川区上大崎,中古マンション等,55,9.0,3.0,230000000,0.84813376024773,1.8481337602477301,84.813376024773,高値,中度,182041175.3844014,98500000.0,True,30,要人手査定
38195,13215,東京都国立市中,中古マンション等,75,9.0,2.0,99000000,0.8468276559000113,1.8468276559000112,84.68276559000113,高値,中度,87724313.65525053,47500000.0,True,30,要人手査定
475,13101,東京都千代田区九段南,中古マンション等,80,17.0,8.0,250000000,0.8464483434280736,1.8464483434280736,84.64483434280736,高値,中度,221573801.21136883,120000000.0,True,30,要人手査定
6197,13104,東京都新宿区天神町,中古マンション等,25,22.0,3.0,35000000,0.8462999351271027,1.8462999351271028,84.62999351271027,高値,中度,49850098.24843177,27000000.0,True,30,要人手査定
14345,13109,東京都品川区上大崎,中古マンション等,85,51.0,4.0,180000000,0.8456675727639804,1.8456675727639804,84.56675727639804,高値,中度,119045558.44327673,64500000.0,True,30,要人手査定
20604,13113,東京都渋谷区代官山町,中古マンション等,75,28.0,4.0,160000000,0.8452159764956574,1.8452159764956573,84.52159764956573,高値,中度,193747677.53204402,105000000.0,True,30,要人手査定
22534,13114,東京都中野区中野,中古マンション等,60,30.0,2.0,130000000,0.845164214194049,1.845164214194049,84.51642141940489,高値,中度,110709852.85164294,60000000.0,True,30,要人手査定
15375,13110,東京都目黒区中目黒,中古マンション等,130,20.0,6.0,450000000,0.8441371002098614,1.8441371002098614,84.41371002098614,高値,中度,387268791.0440709,210000000.0,True,30,要人手査定
10404,13108,東京都江東区有明,中古マンション等,140,20.0,9.0,260000000,0.8418718499863779,1.8418718499863778,84.18718499863779,高値,中度,285490136.74788857,155000000.0,True,30,要人手査定
981,13102,東京都中央区晴海,中古マンション等,120,3.0,20.0,330000000,0.841422902591225,1.841422902591225,84.1422902591225,高値,中度,313041893.44050825,170000000.0,True,30,要人手査定
14339,13109,東京都品川区上大崎,中古マンション等,35,15.0,8.0,60000000,0.8405834274753117,1.8405834274753117,84.05834274753117,高値,中度,69942170.24406184,38000000.0,True,30,要人手査定
4043,13103,東京都港区赤坂,中古マンション等,35,25.0,2.0,90000000,0.8394620036803639,1.839462003680364,83.9462003680364,高値,中度,80936328.16193601,44000000.0,True,30,要人手査定
2508,13103,東京都港区元麻布,中古マンション等,80,14.0,9.0,290000000,0.8392317555751025,1.8392317555751025,83.92317555751025,高値,中度,349454033.5592695,190000000.0,True,30,要人手査定
8345,13106,東京都台東区池之端,中古マンション等,95,21.0,4.0,170000000,0.838878075514436,1.838878075514436,83.8878075514436,高値,中度,183887807.5514436,100000000.0,True,30,要人手査定
38186,13215,東京都国立市中,中古マンション等,15,43.0,10.0,4500000,0.838599061011264,0.161400938988736,-83.8599061011264,安値,重度,4277124.883201504,26500000.0,True,30,要人手査定
28131,13119,東京都板橋区加賀,中古マンション等,75,43.0,9.0,71000000,0.8347895626305972,1.8347895626305972,83.47895626305973,高値,中度,72474187.72390859,39500000.0,True,30,要人手査定
8500,13106,東京都台東区池之端,中古マンション等,80,21.0,4.0,120000000,0.8276573233426354,1.8276573233426354,82.76573233426355,高値,中度,158092358.46913797,86500000.0,True,30,要人手査定
38633,13221,東京都清瀬市野塩,中古マンション等,15,34.0,5.0,4700000,0.8242987711894296,0.17570122881057035,-82.42987711894297,安値,重度,4304680.105858973,24500000.0,True,30,要人手査定
22015,13114,東京都中野区中野,中古マンション等,35,0.0,6.0,90000000,0.8239784836635786,1.8239784836635786,82.39784836635786,高値,中度,74783117.83020672,41000000.0,True,30,要人手査定
21141,13113,東京都渋谷区渋谷,中古マンション等,45,23.0,4.0,120000000,0.8218461922166562,1.8218461922166562,82.18461922166563,高値,中度,113865387.01354101,62500000.0,True,30,要人手査定
32358,13122,東京都葛飾区西新小岩,中古マンション等,60,31.0,10.0,58000000,0.8215694454472388,1.8215694454472389,82.15694454472387,高値,中度,54647083.36341716,30000000.0,True,30,要人手査定
4494,13103,東京都港区南青山,中古マンション等,35,13.0,4.0,120000000,0.8200023212052595,1.8200023212052596,82.00023212052595,高値,中度,114660146.23593135,63000000.0,True,30,要人手査定
13056,13109,東京都品川区上大崎,中古マンション等,105,9.0,2.0,440000000,0.8195542932313722,1.8195542932313722,81.95542932313722,高値,中度,373008630.1124313,205000000.0,True,30,要人手査定
25459,13117,東京都北区中里,中古マンション等,115,37.0,3.0,130000000,0.8191534682815441,1.819153468281544,81.91534682815441,高値,中度,127340742.77970809,70000000.0,True,30,要人手査定
478,13101,東京都千代田区麹町,中古マンション等,50,3.0,3.0,170000000,0.8190633618747788,1.8190633618747787,81.90633618747788,高値,中度,166444297.61154225,91500000.0,True,30,要人手査定
19861,13112,東京都世田谷区大原,中古マンション等,30,36.0,3.0,34000000,0.8165328212995733,1.8165328212995733,81.65328212995733,高値,中度,29972791.55144296,16500000.0,True,30,要人手査定
31278,13121,東京都足立区千住,中古マンション等,50,31.0,2.0,65000000,0.8162505369334323,1.8162505369334323,81.62505369334323,高値,中度,63568768.79267013,35000000.0,True,30,要人手査定
6288,13104,東京都新宿区西新宿,中古マンション等,25,23.0,9.0,52000000,0.8153803292908806,1.8153803292908806,81.53803292908806,高値,中度,47199888.561562896,26000000.0,True,30,要人手査定
34803,13203,東京都武蔵野市御殿山,中古マンション等,70,56.0,6.0,65000000,0.8144660394246855,1.8144660394246857,81.44660394246856,高値,中度,78929272.71497382,43500000.0,True,30,要人手査定
34808,13203,東京都武蔵野市御殿山,中古マンション等,70,55.0,7.0,62000000,0.8143730044517171,1.814373004451717,81.43730044517172,高値,中度,78925225.6936497,43500000.0,True,30,要人手査定
772,13102,東京都中央区晴海,中古マンション等,125,7.0,11.0,360000000,0.8091586377119339,1.8091586377119337,80.91586377119339,高値,中度,361831727.5423868,200000000.0,True,30,要人手査定
36485,13208,東京都調布市仙川町,中古マンション等,110,22.0,3.0,150000000,0.8083142871492935,1.8083142871492934,80.83142871492936,高値,中度,95840657.21891256,53000000.0,True,30,要人手査定
10412,13108,東京都江東区有明,中古マンション等,125,18.0,5.0,320000000,0.8078434704431295,1.8078434704431294,80.78434704431295,高値,中度,289254955.2709007,160000000.0,True,30,要人手査定
4046,13103,東京都港区赤坂,中古マンション等,35,25.0,2.0,61000000,0.8078416239753955,1.8078416239753954,80.78416239753955,高値,中度,79545031.4549174,44000000.0,True,30,要人手査定
33304,13123,東京都江戸川区西小岩,中古マンション等,190,37.0,7.0,84000000,0.8073753622110207,1.8073753622110207,80.73753622110206,高値,中度,98501957.24050063,54500000.0,True,30,要人手査定
13706,13109,東京都品川区東五反田,中古マンション等,75,14.0,8.0,170000000,0.8049059219970924,1.8049059219970924,80.49059219970924,高値,中度,172368515.55072233,95500000.0,True,30,要人手査定
38100,13214,東京都国分寺市西恋ケ窪,中古マンション等,15,39.0,7.0,6800000,0.8037494692700692,0.19625053072993076,-80.37494692700692,安値,重度,5004388.533613235,25500000.0,True,30,要人手査定
15675,13110,東京都目黒区下目黒,中古マンション等,35,13.0,8.0,75000000,0.8019729909327813,1.8019729909327813,80.19729909327813,高値,中度,79286811.60104237,44000000.0,True,30,要人手査定
20197,13112,東京都世田谷区玉川,中古マンション等,85,16.0,6.0,210000000,0.8018806503840671,1.801880650384067,80.1880650384067,高値,中度,189197468.29032704,105000000.0,True,30,要人手査定
39376,13227,東京都羽村市神明台,中古マンション等,85,15.0,13.0,31000000,0.8010447819857522,1.8010447819857522,80.10447819857522,高値,中度,28816716.511772037,16000000.0,True,30,要人手査定
20119,13112,東京都世田谷区下馬,中古マンション等,70,26.0,8.0,150000000,0.8001952015600837,1.8001952015600837,80.01952015600837,高値,中度,129614054.51232603,72000000.0,True,30,要人手査定
17484,13111,東京都大田区山王,中古マンション等,85,37.0,8.0,110000000,0.8000886268086251,1.8000886268086251,80.0088626808625,高値,中度,92704564.2806442,51500000.0,True,30,要人手査定
28089,13119,東京都板橋区大山金井町,中古マンション等,40,48.0,9.0,26000000,0.7993441397329369,1.7993441397329368,79.9344139732937,高値,中度,27889834.165860523,15500000.0,True,30,要人手査定
4536,13103,東京都港区六本木,中古マンション等,85,23.0,6.0,460000000,0.7969208763486433,1.7969208763486433,79.69208763486432,高値,中度,404307197.17844474,225000000.0,True,30,要人手査定
